station,from,to,duration,int1,int2,int3,int4,int5,int6,int7,slope,intercept,rvalue,est7,est6p5,est6,latitude,longitude
4518030,1997-11-10,2010-12-31,4799,121.0,47.0,17.0,3.0,0.0,0.0,0.0,-0.597,1.8,-0.989,0.00415,0.00826,0.0164,35.166666666666664,136.7
4518031,1997-11-10,2010-12-31,4799,66.0,39.0,10.0,1.0,0.0,0.0,0.0,-0.796,2.132,-0.989,0.000366,0.000914,0.00228,35.21666666666667,136.7
4518032,1997-11-10,2010-12-31,4799,71.0,40.0,10.0,1.0,0.0,0.0,0.0,-0.801,2.152,-0.99,0.00035,0.000881,0.00222,35.2,136.73333333333332
4518330,1997-11-10,2010-12-31,4799,46.0,33.0,10.0,1.0,0.0,0.0,0.0,-0.759,1.999,-0.984,0.000483,0.00116,0.00277,35.1,136.76666666666668
4518331,1997-11-10,2010-12-31,4799,71.0,44.0,12.0,2.0,0.0,0.0,0.0,-0.671,1.903,-0.996,0.0016,0.00347,0.00751,35.11666666666667,136.71666666666667
4518430,1997-11-10,2010-12-31,4799,144.0,54.0,15.0,2.0,0.0,0.0,0.0,-0.716,2.098,-0.992,0.00123,0.0028,0.00637,35.083333333333336,137.06666666666666
4600000,1966-01-01,2010-12-31,16435,307.0,121.0,43.0,5.0,0.0,0.0,0.0,-0.692,1.894,-0.98,0.00112,0.00249,0.00553,34.93333333333333,136.58333333333334
4600030,1999-07-21,2010-12-31,4181,68.0,34.0,9.0,2.0,0.0,0.0,0.0,-0.615,1.716,-0.999,0.00257,0.00521,0.0106,34.96666666666667,136.63333333333333
4600031,1998-06-15,2010-12-31,4582,65.0,30.0,12.0,2.0,0.0,0.0,0.0,-0.588,1.618,-0.983,0.00318,0.00625,0.0123,34.916666666666664,136.63333333333333
4600130,1999-07-21,2010-12-31,4181,67.0,31.0,7.0,1.0,0.0,0.0,0.0,-0.746,1.957,-0.997,0.000546,0.00129,0.00304,35.06666666666667,136.68333333333334
4600131,1998-06-15,2010-12-31,4582,57.0,29.0,8.0,1.0,0.0,0.0,0.0,-0.731,1.884,-0.991,0.000582,0.00135,0.00314,35.13333333333333,136.63333333333333
4600132,1998-06-15,2010-12-31,4582,68.0,38.0,11.0,2.0,0.0,0.0,0.0,-0.639,1.794,-0.996,0.00208,0.00434,0.00907,35.083333333333336,136.7
4600200,1996-04-01,2010-12-31,5387,163.0,46.0,15.0,5.0,1.0,0.0,0.0,-0.547,1.629,-0.995,0.00635,0.0119,0.0224,34.88333333333333,136.56666666666666
4600230,1998-06-15,2010-12-31,4582,49.0,23.0,10.0,3.0,0.0,0.0,0.0,-0.442,1.175,-0.995,0.012,0.0199,0.0332,34.88333333333333,136.58333333333334
4600930,1998-06-15,2010-12-31,4582,55.0,26.0,7.0,1.0,0.0,0.0,0.0,-0.707,1.777,-0.994,0.000668,0.00151,0.00341,35.06666666666667,136.58333333333334
4601130,1998-06-15,2010-12-31,4582,52.0,22.0,8.0,1.0,0.0,0.0,0.0,-0.671,1.664,-0.981,0.000923,0.002,0.00433,35.016666666666666,136.51666666666668
4601330,1998-06-15,2010-12-31,4582,71.0,36.0,10.0,1.0,0.0,0.0,0.0,-0.778,2.088,-0.987,0.000438,0.00107,0.00263,35.03333333333333,136.66666666666666
4601430,1998-06-15,2010-12-31,4582,56.0,33.0,7.0,2.0,0.0,0.0,0.0,-0.609,1.616,-0.998,0.00226,0.00456,0.00919,35.03333333333333,136.66666666666666
4601531,1998-06-15,2010-12-31,4582,53.0,27.0,7.0,1.0,0.0,0.0,0.0,-0.716,1.807,-0.995,0.000628,0.00143,0.00326,35.15,136.51666666666668
4601532,1998-06-15,2010-12-31,4582,48.0,21.0,5.0,1.0,0.0,0.0,0.0,-0.661,1.559,-0.999,0.000853,0.00183,0.00391,35.1,136.53333333333333
4601630,1999-07-21,2010-12-31,4181,59.0,21.0,8.0,3.0,1.0,0.0,0.0,-0.439,1.154,-1.0,0.012,0.0199,0.033,34.85,136.45
4601631,1998-06-15,2010-12-31,4582,28.0,19.0,7.0,1.0,1.0,0.0,0.0,-0.468,1.071,-0.947,0.00622,0.0107,0.0183,34.85,136.38333333333333
4610000,1920-01-01,2010-12-31,33237,861.0,254.0,88.0,25.0,5.0,1.0,0.0,-0.606,1.752,-0.996,0.00326,0.00655,0.0132,34.733333333333334,136.51666666666668
4610001,1996-04-01,2010-12-31,5387,40.0,20.0,6.0,1.0,0.0,0.0,0.0,-0.651,1.476,-0.994,0.000836,0.00177,0.00374,34.71666666666667,136.41666666666666
4610030,1999-07-21,2010-12-31,4181,48.0,22.0,8.0,5.0,0.0,0.0,0.0,-0.322,0.888,-0.978,0.0432,0.0626,0.0907,34.71666666666667,136.5
4610031,1998-06-15,2010-12-31,4582,63.0,29.0,13.0,4.0,0.0,0.0,0.0,-0.43,1.252,-0.994,0.0174,0.0285,0.0468,34.68333333333333,136.46666666666667
4610034,1998-06-15,2010-12-31,4582,44.0,18.0,6.0,1.0,1.0,0.0,0.0,-0.454,1.0,-0.949,0.0066,0.0111,0.0188,34.71666666666667,136.38333333333333
4610035,1998-06-15,2010-12-31,4582,63.0,25.0,11.0,4.0,1.0,0.0,0.0,-0.463,1.283,-0.993,0.011,0.0187,0.0319,34.766666666666666,136.45
4610036,1998-06-15,2010-12-31,4582,53.0,30.0,12.0,5.0,1.0,0.0,0.0,-0.481,1.399,-0.988,0.0107,0.0187,0.0325,34.65,136.53333333333333
4610037,1998-06-15,2010-12-31,4582,57.0,24.0,8.0,4.0,0.0,0.0,0.0,-0.389,1.031,-0.992,0.0203,0.0317,0.0497,34.65,136.43333333333334
4610038,1998-06-15,2010-12-31,4582,53.0,18.0,7.0,3.0,0.0,0.0,0.0,-0.389,0.928,-1.0,0.016,0.0251,0.0392,34.63333333333333,136.33333333333334
4610039,1998-06-15,2010-12-31,4582,45.0,17.0,5.0,1.0,0.0,0.0,0.0,-0.615,1.39,-0.997,0.00121,0.00246,0.005,34.55,136.26666666666668
4610060,1998-06-15,2010-12-31,4582,50.0,25.0,9.0,4.0,1.0,0.0,0.0,-0.455,1.231,-0.994,0.0112,0.0189,0.0319,34.78333333333333,136.53333333333333
4610061,1998-06-15,2010-12-31,4582,69.0,27.0,9.0,4.0,1.0,0.0,0.0,-0.465,1.275,-0.995,0.0105,0.018,0.0307,34.81666666666667,136.43333333333334
4610200,1996-04-01,2010-12-31,5165,107.0,35.0,16.0,5.0,0.0,0.0,0.0,-0.423,1.266,-0.994,0.0203,0.0331,0.0538,34.583333333333336,136.55
4610230,1998-06-15,2010-12-31,4582,69.0,24.0,11.0,5.0,1.0,0.0,0.0,-0.448,1.251,-0.981,0.013,0.0217,0.0364,34.583333333333336,136.53333333333333
4610231,1998-06-15,2010-12-31,4582,28.0,16.0,5.0,2.0,0.0,0.0,0.0,-0.452,0.991,-0.998,0.00676,0.0114,0.0191,34.61666666666667,136.48333333333332
4610232,1998-06-15,2010-12-31,4582,41.0,19.0,6.0,1.0,0.0,0.0,0.0,-0.639,1.505,-0.992,0.00107,0.00224,0.00467,34.63333333333333,136.51666666666668
4610234,1998-06-15,2010-12-31,4582,33.0,10.0,4.0,2.0,0.0,0.0,0.0,-0.349,0.584,-0.997,0.0137,0.0205,0.0307,34.43333333333333,136.33333333333334
4610430,1998-06-15,2010-12-31,4582,73.0,25.0,9.0,3.0,0.0,0.0,0.0,-0.46,1.226,-1.0,0.0101,0.0171,0.0291,34.63333333333333,136.1
4612130,1998-06-15,2010-12-31,4582,39.0,20.0,8.0,1.0,0.0,0.0,0.0,-0.651,1.588,-0.976,0.00108,0.00229,0.00484,34.5,136.55
4612230,1998-06-15,2010-12-31,4582,29.0,17.0,7.0,1.0,0.0,0.0,0.0,-0.615,1.439,-0.978,0.00136,0.00275,0.00559,34.55,136.61666666666667
4614300,1937-01-13,2010-12-31,27015,437.0,221.0,64.0,11.0,0.0,0.0,0.0,-0.651,1.816,-0.995,0.0018,0.00381,0.00807,34.766666666666666,136.15
4614330,1998-06-15,2010-12-31,4582,91.0,37.0,11.0,3.0,0.0,0.0,0.0,-0.546,1.567,-1.0,0.0056,0.0105,0.0197,34.766666666666666,136.13333333333333
4614331,1998-06-15,2010-12-31,4582,48.0,22.0,5.0,2.0,0.0,0.0,0.0,-0.521,1.244,-0.991,0.00398,0.00724,0.0132,34.833333333333336,136.21666666666667
4614333,1998-06-15,2010-12-31,4582,65.0,30.0,11.0,3.0,0.0,0.0,0.0,-0.5,1.4,-0.997,0.00794,0.0141,0.0251,34.833333333333336,136.18333333333334
4614334,1998-06-15,2010-12-31,4582,79.0,31.0,8.0,4.0,1.0,0.0,0.0,-0.478,1.322,-0.992,0.00954,0.0165,0.0286,34.766666666666666,136.21666666666667
4620000,1924-01-01,2010-12-31,31776,712.0,203.0,56.0,11.0,2.0,0.0,0.0,-0.673,1.764,-0.998,0.00114,0.00247,0.00535,34.06666666666667,136.2
4620030,1999-07-21,2010-12-31,4181,47.0,9.0,5.0,1.0,0.0,0.0,0.0,-0.477,0.924,-0.966,0.00384,0.00664,0.0115,34.06666666666667,136.18333333333334
4620130,1998-06-15,2010-12-31,4582,40.0,13.0,5.0,1.0,0.0,0.0,0.0,-0.557,1.177,-0.989,0.0019,0.0036,0.00684,33.88333333333333,136.1
4620131,1998-06-15,2010-12-31,4582,47.0,11.0,5.0,2.0,0.0,0.0,0.0,-0.37,0.693,-0.999,0.0126,0.0193,0.0296,33.88333333333333,135.91666666666666
4620830,1998-06-15,2010-12-31,4582,35.0,10.0,4.0,1.0,0.0,0.0,0.0,-0.5,0.936,-0.993,0.00273,0.00485,0.00862,33.81666666666667,136.05
4620930,1998-06-15,2010-12-31,4582,52.0,18.0,6.0,2.0,0.0,0.0,0.0,-0.477,1.111,-1.0,0.0059,0.0102,0.0177,33.733333333333334,136.0
4620931,1998-06-15,2010-12-31,4582,45.0,17.0,6.0,2.0,0.0,0.0,0.0,-0.465,1.066,-1.0,0.00649,0.0111,0.0189,33.733333333333334,136.01666666666668
4621230,1998-06-15,2010-12-31,4582,33.0,8.0,5.0,2.0,0.0,0.0,0.0,-0.301,0.439,-0.983,0.0215,0.0304,0.0429,34.35,136.41666666666666
4621231,1998-06-15,2010-12-31,4582,17.0,9.0,6.0,1.0,0.0,0.0,0.0,-0.477,0.91,-0.94,0.00372,0.00644,0.0112,34.21666666666667,136.4
4621232,1999-07-21,2010-12-31,4181,19.0,8.0,5.0,1.0,0.0,0.0,0.0,-0.452,0.83,-0.953,0.00467,0.00785,0.0132,34.28333333333333,136.36666666666667
4621360,1999-07-21,2010-12-31,4181,21.0,9.0,6.0,1.0,0.0,0.0,0.0,-0.477,0.95,-0.94,0.00408,0.00706,0.0122,34.28333333333333,136.5
4621430,1998-06-15,2010-12-31,4582,67.0,21.0,6.0,4.0,1.0,0.0,0.0,-0.414,1.027,-0.982,0.0134,0.0216,0.0348,34.2,136.33333333333334
4621431,1998-06-15,2010-12-31,4582,84.0,27.0,9.0,5.0,0.0,0.0,0.0,-0.366,1.028,-0.985,0.0292,0.0445,0.0678,34.11666666666667,136.23333333333332
4621470,1994-07-15,2010-12-31,6013,35.0,10.0,5.0,1.0,0.0,0.0,0.0,-0.5,0.85,-0.975,0.00224,0.00398,0.00708,34.25,136.26666666666668
4621530,1998-06-15,2010-12-31,4582,37.0,24.0,9.0,2.0,0.0,0.0,0.0,-0.54,1.399,-0.993,0.00418,0.00779,0.0145,34.483333333333334,136.71666666666667
4621531,1998-06-15,2010-12-31,4582,46.0,26.0,8.0,3.0,0.0,0.0,0.0,-0.469,1.24,-0.999,0.00907,0.0156,0.0267,34.5,136.78333333333333
4621532,1998-06-15,2010-12-31,4582,31.0,22.0,9.0,1.0,0.0,0.0,0.0,-0.671,1.681,-0.972,0.00096,0.00208,0.0045,34.5,136.66666666666666
4621533,1998-06-15,2010-12-31,4582,33.0,22.0,9.0,2.0,0.0,0.0,0.0,-0.521,1.33,-0.989,0.00484,0.00881,0.016,34.516666666666666,136.71666666666667
4621730,1999-07-21,2010-12-31,4181,12.0,7.0,5.0,1.0,0.0,0.0,0.0,-0.423,0.724,-0.935,0.00583,0.00949,0.0154,34.3,136.75
4621731,1998-06-15,2010-12-31,4582,24.0,10.0,4.0,1.0,0.0,0.0,0.0,-0.5,0.936,-0.993,0.00273,0.00485,0.00862,34.28333333333333,136.88333333333333
4621732,1998-06-15,2010-12-31,4582,27.0,9.0,6.0,1.0,0.0,0.0,0.0,-0.477,0.91,-0.94,0.00372,0.00644,0.0112,34.333333333333336,136.83333333333334
4621760,1998-06-15,2010-12-31,4582,27.0,10.0,6.0,1.0,0.0,0.0,0.0,-0.5,0.994,-0.952,0.00312,0.00555,0.00987,34.36666666666667,136.8
4621831,1999-07-21,2010-12-31,4181,27.0,8.0,3.0,2.0,0.0,0.0,0.0,-0.301,0.405,-0.972,0.0198,0.0281,0.0397,34.36666666666667,136.33333333333334
4621930,1998-06-15,2010-12-31,4582,19.0,19.0,7.0,3.0,0.0,0.0,0.0,-0.401,0.971,-0.999,0.0146,0.0232,0.0368,34.483333333333334,136.63333333333333
5000000,1919-01-01,2010-12-31,33602,757.0,244.0,79.0,17.0,3.0,0.0,0.0,-0.64,1.774,-0.996,0.00197,0.00412,0.00861,35.28333333333333,136.25
5000030,2000-11-30,2010-12-31,3683,45.0,26.0,9.0,1.0,0.0,0.0,0.0,-0.707,1.909,-0.98,0.000904,0.00204,0.00461,35.266666666666666,136.26666666666668
5000132,2000-03-28,2010-12-31,3930,57.0,34.0,10.0,1.0,0.0,0.0,0.0,-0.766,2.109,-0.985,0.000561,0.00135,0.00327,35.416666666666664,136.23333333333332
5000133,2000-03-28,2010-12-31,3930,48.0,32.0,10.0,1.0,0.0,0.0,0.0,-0.753,2.061,-0.982,0.000621,0.00148,0.00351,35.416666666666664,136.26666666666668
5000138,2000-03-28,2010-12-31,3930,98.0,48.0,17.0,1.0,0.0,0.0,0.0,-0.841,2.461,-0.966,0.000377,0.000992,0.00261,35.5,136.11666666666667
5000830,2000-03-28,2010-12-31,3930,60.0,24.0,8.0,1.0,0.0,0.0,0.0,-0.69,1.8,-0.984,0.000931,0.00206,0.00456,35.2,136.23333333333332
5001030,2000-03-28,2010-12-31,3930,48.0,25.0,4.0,1.0,0.0,0.0,0.0,-0.699,1.732,-0.997,0.00069,0.00154,0.00345,35.21666666666667,136.3
5002934,2000-03-28,2010-12-31,3930,88.0,45.0,9.0,1.0,0.0,0.0,0.0,-0.827,2.317,-0.996,0.00034,0.000879,0.00228,35.3,136.01666666666668
5003032,2000-03-28,2010-12-31,3930,54.0,39.0,13.0,1.0,0.0,0.0,0.0,-0.796,2.256,-0.974,0.000487,0.00122,0.00304,35.31666666666667,136.28333333333333
5003130,2000-03-28,2010-12-31,3930,62.0,28.0,6.0,1.0,0.0,0.0,0.0,-0.724,1.881,-0.999,0.000654,0.0015,0.00346,35.166666666666664,136.25
5010000,1996-04-01,2010-12-31,5387,48.0,20.0,5.0,1.0,0.0,0.0,0.0,-0.651,1.449,-0.999,0.000787,0.00166,0.00352,35.016666666666666,135.85
5010001,1996-04-01,2010-12-31,5374,84.0,20.0,3.0,1.0,0.0,0.0,0.0,-0.651,1.377,-0.988,0.000665,0.00141,0.00297,35.2,135.91666666666666
5010100,1996-04-01,2010-12-31,5346,113.0,44.0,16.0,6.0,0.0,0.0,0.0,-0.433,1.341,-1.0,0.0205,0.0338,0.0556,35.13333333333333,136.1
5010530,2000-03-28,2010-12-31,3930,60.0,25.0,8.0,1.0,0.0,0.0,0.0,-0.699,1.832,-0.986,0.00087,0.00194,0.00435,35.016666666666666,136.0
5011730,2000-03-28,2010-12-31,3930,71.0,24.0,9.0,1.0,0.0,0.0,0.0,-0.69,1.817,-0.976,0.000968,0.00214,0.00474,35.016666666666666,136.25
5011830,2000-03-28,2010-12-31,3930,86.0,36.0,9.0,1.0,0.0,0.0,0.0,-0.778,2.139,-0.992,0.000493,0.00121,0.00296,35.06666666666667,136.11666666666667
5012130,2000-03-28,2010-12-31,3930,64.0,31.0,8.0,2.0,0.0,0.0,0.0,-0.595,1.652,-1.0,0.00306,0.00608,0.0121,35.1,136.01666666666668
5012230,2000-03-28,2010-12-31,3930,69.0,27.0,9.0,1.0,0.0,0.0,0.0,-0.716,1.91,-0.982,0.000796,0.00181,0.00413,35.016666666666666,136.06666666666666
5012330,2000-03-28,2010-12-31,3930,46.0,16.0,5.0,1.0,0.0,0.0,0.0,-0.602,1.409,-0.996,0.00156,0.00313,0.00626,34.93333333333333,136.28333333333333
5012331,2000-03-28,2010-12-31,3930,41.0,15.0,4.0,1.0,0.0,0.0,0.0,-0.588,1.325,-1.0,0.00162,0.00318,0.00626,34.9,136.21666666666667
5012333,2000-11-30,2010-12-31,3683,62.0,31.0,8.0,2.0,0.0,0.0,0.0,-0.595,1.68,-1.0,0.00327,0.00648,0.0129,34.88333333333333,136.06666666666666
5012400,1996-04-08,2010-12-31,5380,72.0,18.0,3.0,1.0,0.0,0.0,0.0,-0.628,1.292,-0.991,0.000792,0.00163,0.00336,35.13333333333333,136.38333333333333
5012433,2000-03-28,2010-12-31,3930,56.0,26.0,8.0,1.0,0.0,0.0,0.0,-0.707,1.863,-0.987,0.000815,0.00184,0.00415,35.11666666666667,136.26666666666668
5012435,2000-03-28,2010-12-31,3930,96.0,33.0,10.0,2.0,0.0,0.0,0.0,-0.609,1.734,-0.996,0.00297,0.00599,0.0121,35.06666666666667,136.18333333333334
5012436,2000-03-28,2010-12-31,3930,60.0,28.0,9.0,1.0,0.0,0.0,0.0,-0.724,1.939,-0.983,0.000749,0.00172,0.00396,35.18333333333333,136.16666666666666
5100100,1947-01-01,2010-12-31,23375,349.0,133.0,27.0,5.0,0.0,0.0,0.0,-0.712,1.749,-1.0,0.000578,0.00131,0.00298,35.45,135.31666666666666
5101130,1998-10-15,2010-12-31,4460,78.0,38.0,9.0,1.0,0.0,0.0,0.0,-0.79,2.128,-0.993,0.000397,0.000985,0.00244,35.68333333333333,135.28333333333333
5101932,1998-10-15,2010-12-31,4460,63.0,36.0,13.0,2.0,0.0,0.0,0.0,-0.628,1.787,-0.986,0.00247,0.00509,0.0105,35.68333333333333,135.03333333333333
5102031,1998-10-15,2010-12-31,4460,41.0,22.0,4.0,1.0,0.0,0.0,0.0,-0.671,1.575,-0.998,0.000753,0.00163,0.00353,35.56666666666667,135.15
5102032,1998-10-15,2010-12-31,4460,38.0,23.0,5.0,2.0,0.0,0.0,0.0,-0.53,1.292,-0.99,0.00379,0.00699,0.0129,35.53333333333333,135.1
5102060,1998-10-15,2010-12-31,4460,80.0,27.0,5.0,1.0,0.0,0.0,0.0,-0.716,1.77,-1.0,0.000576,0.00131,0.00299,35.5,135.1
5110130,1998-10-15,2010-12-31,4460,71.0,21.0,7.0,1.0,0.0,0.0,0.0,-0.661,1.619,-0.987,0.00098,0.0021,0.00449,35.016666666666666,135.75
5110300,1919-01-01,2010-12-31,33602,1037.0,348.0,86.0,18.0,4.0,0.0,0.0,-0.65,1.894,-1.0,0.00221,0.00468,0.00989,35.016666666666666,135.73333333333332
5110730,1998-12-15,2010-12-31,4399,128.0,34.0,11.0,1.0,0.0,0.0,0.0,-0.766,2.074,-0.979,0.000517,0.00125,0.00302,35.15,135.63333333333333
5111200,1996-04-01,2010-12-31,5387,188.0,66.0,20.0,2.0,0.0,0.0,0.0,-0.759,2.25,-0.984,0.00086,0.00206,0.00494,35.016666666666666,135.56666666666666
5111330,1998-10-15,2010-12-31,4460,88.0,39.0,11.0,2.0,0.0,0.0,0.0,-0.645,1.826,-0.996,0.00205,0.0043,0.00904,34.85,135.78333333333333
5111430,1998-10-15,2010-12-31,4460,63.0,28.0,6.0,1.0,0.0,0.0,0.0,-0.724,1.826,-0.999,0.000576,0.00133,0.00305,34.95,135.7
5111530,1998-10-15,2010-12-31,4460,77.0,29.0,6.0,3.0,0.0,0.0,0.0,-0.493,1.297,-0.976,0.00706,0.0124,0.0219,34.93333333333333,135.7
5111630,1998-10-15,2010-12-31,4460,121.0,48.0,15.0,4.0,0.0,0.0,0.0,-0.54,1.685,-0.999,0.00809,0.0151,0.028,34.86666666666667,135.7
5111730,1998-10-15,2010-12-31,4460,91.0,33.0,10.0,3.0,0.0,0.0,0.0,-0.521,1.474,-1.0,0.00675,0.0123,0.0224,34.9,135.68333333333334
5111830,1998-10-15,2010-12-31,4460,99.0,37.0,11.0,3.0,0.0,0.0,0.0,-0.546,1.579,-1.0,0.00575,0.0108,0.0202,34.88333333333333,135.73333333333332
5111930,1998-10-15,2010-12-31,4460,59.0,27.0,9.0,1.0,0.0,0.0,0.0,-0.716,1.855,-0.982,0.000701,0.0016,0.00364,34.81666666666667,135.76666666666668
5112030,1998-10-15,2010-12-31,4460,77.0,25.0,10.0,1.0,0.0,0.0,0.0,-0.699,1.809,-0.97,0.000825,0.00185,0.00413,34.8,135.8
5112730,1998-10-15,2010-12-31,4460,65.0,24.0,9.0,1.0,0.0,0.0,0.0,-0.69,1.762,-0.976,0.000853,0.00189,0.00418,34.766666666666666,135.78333333333333
5113632,1998-10-15,2010-12-31,4460,74.0,31.0,8.0,2.0,0.0,0.0,0.0,-0.595,1.597,-1.0,0.0027,0.00535,0.0106,35.06666666666667,135.53333333333333
5113731,1998-10-15,2010-12-31,4430,53.0,19.0,7.0,1.0,0.0,0.0,0.0,-0.639,1.542,-0.983,0.00117,0.00243,0.00508,34.733333333333334,135.81666666666666
5113732,1998-10-15,2010-12-31,4460,67.0,22.0,7.0,1.0,0.0,0.0,0.0,-0.671,1.656,-0.989,0.000907,0.00196,0.00425,34.75,135.86666666666667
5200230,1997-11-10,2010-12-31,4799,48.0,22.0,6.0,2.0,0.0,0.0,0.0,-0.521,1.251,-0.999,0.00404,0.00735,0.0134,34.68333333333333,135.45
5200830,1997-11-10,2010-12-31,4799,39.0,23.0,6.0,3.0,0.0,0.0,0.0,-0.442,1.081,-0.983,0.00965,0.0161,0.0267,34.71666666666667,135.45
5202300,1919-01-01,2010-12-31,33602,646.0,156.0,50.0,13.0,1.0,0.0,0.0,-0.716,1.795,-0.98,0.000603,0.00138,0.00314,34.68333333333333,135.51666666666668
5202430,1997-11-10,2010-12-31,4799,65.0,26.0,5.0,1.0,0.0,0.0,0.0,-0.707,1.709,-1.0,0.00057,0.00129,0.00291,34.78333333333333,135.46666666666667
5202530,1997-11-10,2010-12-31,4799,48.0,17.0,4.0,1.0,0.0,0.0,0.0,-0.615,1.338,-1.0,0.00107,0.00218,0.00443,34.81666666666667,135.43333333333334
5202700,1995-03-30,2010-12-31,5755,115.0,44.0,8.0,1.0,0.0,0.0,0.0,-0.822,2.117,-0.998,0.000231,0.000596,0.00154,34.85,135.61666666666667
5202730,1997-11-10,2010-12-31,4799,79.0,32.0,7.0,1.0,0.0,0.0,0.0,-0.753,1.923,-0.997,0.000451,0.00107,0.00255,34.85,135.61666666666667
5202930,1997-11-10,2010-12-31,4799,81.0,31.0,6.0,1.0,0.0,0.0,0.0,-0.746,1.875,-1.0,0.000452,0.00107,0.00252,34.81666666666667,135.65
5203030,1997-11-10,2010-12-31,4799,55.0,21.0,5.0,1.0,0.0,0.0,0.0,-0.661,1.538,-0.999,0.000814,0.00174,0.00373,34.81666666666667,135.56666666666666
5203130,1997-11-10,2010-12-31,4799,79.0,22.0,6.0,2.0,0.0,0.0,0.0,-0.521,1.251,-0.999,0.00404,0.00735,0.0134,34.63333333333333,135.6
5203230,1997-11-10,2010-12-31,4799,99.0,32.0,9.0,2.0,0.0,0.0,0.0,-0.602,1.608,-0.999,0.00247,0.00495,0.00989,34.766666666666666,135.63333333333333
5203330,1997-11-10,2010-12-31,4795,72.0,27.0,11.0,2.0,0.0,0.0,0.0,-0.565,1.502,-0.984,0.00351,0.00673,0.0129,34.7,135.61666666666667
5203400,1996-04-01,2010-12-31,5387,96.0,25.0,4.0,1.0,0.0,0.0,0.0,-0.699,1.595,-0.997,0.000504,0.00113,0.00252,34.833333333333336,135.46666666666667
5203430,1997-11-10,2010-12-31,4799,94.0,27.0,5.0,4.0,0.0,0.0,0.0,-0.415,1.036,-0.914,0.0136,0.0219,0.0353,34.833333333333336,135.5
5203530,1997-11-10,2010-12-31,4799,58.0,19.0,8.0,1.0,0.0,0.0,0.0,-0.639,1.527,-0.973,0.00113,0.00235,0.0049,34.583333333333336,135.63333333333333
5203630,1997-11-10,2010-12-31,4799,63.0,26.0,5.0,2.0,0.0,0.0,0.0,-0.557,1.357,-0.987,0.00287,0.00546,0.0104,34.733333333333334,135.58333333333334
5203730,1997-11-10,2010-12-31,4799,57.0,24.0,5.0,1.0,0.0,0.0,0.0,-0.69,1.645,-1.0,0.000652,0.00144,0.00319,34.78333333333333,135.56666666666666
5203830,1997-11-10,2010-12-31,4799,72.0,23.0,6.0,1.0,0.0,0.0,0.0,-0.681,1.637,-0.997,0.000743,0.00163,0.00357,34.666666666666664,135.61666666666667
5203930,1997-11-10,2010-12-31,4799,93.0,34.0,13.0,2.0,0.0,0.0,0.0,-0.615,1.709,-0.983,0.00253,0.00513,0.0104,34.733333333333334,135.63333333333333
5204030,1997-11-10,2010-12-31,4799,92.0,35.0,7.0,2.0,0.0,0.0,0.0,-0.622,1.643,-0.997,0.00196,0.00401,0.0082,34.78333333333333,135.68333333333334
5204130,1997-11-10,2010-12-31,4799,141.0,43.0,12.0,3.0,0.0,0.0,0.0,-0.578,1.679,-1.0,0.00429,0.00834,0.0162,34.88333333333333,135.66666666666666
5204330,1997-11-10,2010-12-31,4799,150.0,45.0,11.0,1.0,0.0,0.0,0.0,-0.827,2.259,-0.989,0.000297,0.00077,0.00199,34.96666666666667,135.41666666666666
5210100,1996-04-01,2010-12-31,5387,62.0,18.0,6.0,2.0,0.0,0.0,0.0,-0.477,1.041,-1.0,0.00502,0.0087,0.0151,34.45,135.36666666666667
5210130,1997-11-10,2010-12-31,4799,62.0,24.0,7.0,2.0,0.0,0.0,0.0,-0.54,1.342,-1.0,0.00367,0.00684,0.0127,34.46666666666667,135.36666666666667
5210230,1997-11-10,2010-12-31,4799,61.0,24.0,7.0,1.0,0.0,0.0,0.0,-0.69,1.694,-0.992,0.000729,0.00161,0.00357,34.5,135.41666666666666
5210330,1997-11-10,2010-12-31,4799,39.0,16.0,4.0,2.0,0.0,0.0,0.0,-0.452,0.938,-0.982,0.00599,0.0101,0.017,34.43333333333333,135.36666666666667
5210430,1997-11-10,2010-12-31,4799,64.0,22.0,6.0,2.0,0.0,0.0,0.0,-0.521,1.251,-0.999,0.00404,0.00735,0.0134,34.4,135.33333333333334
5210431,1997-11-10,2010-12-31,4799,51.0,23.0,6.0,2.0,0.0,0.0,0.0,-0.53,1.286,-0.998,0.00375,0.0069,0.0127,34.416666666666664,135.3
5210500,1996-04-01,2010-12-31,5387,64.0,24.0,7.0,1.0,0.0,0.0,0.0,-0.69,1.643,-0.992,0.00065,0.00144,0.00318,34.5,135.6
5210530,1997-11-10,2010-12-31,4799,77.0,27.0,11.0,2.0,0.0,0.0,0.0,-0.565,1.502,-0.984,0.00351,0.00673,0.0129,34.5,135.56666666666666
5210630,1997-11-10,2010-12-31,4799,52.0,17.0,4.0,1.0,0.0,0.0,0.0,-0.615,1.338,-1.0,0.00107,0.00218,0.00443,34.45,135.56666666666666
5210730,1997-11-10,2010-12-31,4799,57.0,21.0,5.0,2.0,0.0,0.0,0.0,-0.511,1.187,-0.992,0.0041,0.00739,0.0133,34.583333333333336,135.55
5210830,1997-11-10,2010-12-31,4799,41.0,21.0,8.0,2.0,0.0,0.0,0.0,-0.511,1.255,-0.995,0.0048,0.00864,0.0156,34.483333333333334,135.41666666666666
